// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 3 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
BuildScript: D:\Aplicaciones 2024\ProgramacionIV\Tarea4\Proyecto1.consulaEvaluacionRendimiento\Proyecto1.consulaEvaluacionRendimiento\bin\Release\f927fa1a-9e6b-402a-87ee-d07f55cabbab.bat
// ***** Done, took 00:00:05 (5.42 sec)   *****
// Found 3 benchmarks:
//   RNEntero.Primo: DefaultJob
//   RNEntero.PrimoAsync: DefaultJob
//   RNEntero.PrimoParalelo: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: Alto rendimiento)
// **************************
// Benchmark: RNEntero.Primo: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: D:\Aplicaciones 2024\ProgramacionIV\Tarea4\Proyecto1.consulaEvaluacionRendimiento\Proyecto1.consulaEvaluacionRendimiento\bin\Release\f927fa1a-9e6b-402a-87ee-d07f55cabbab.exe --anonymousPipes 1644 1640 --benchmarkName Preyecto1.RN.RNEntero.Primo --job Default --benchmarkId 0 in 
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.14.0
// Runtime=.NET Framework 4.8.1 (4.8.9282.0), X86 LegacyJIT
// GC=Concurrent Workstation
// HardwareIntrinsics= 
// Job: DefaultJob

WorkloadResult  72: 268435456 op, 250714400.00 ns, 0.9340 ns/op
WorkloadResult  73: 268435456 op, 159785000.00 ns, 0.5952 ns/op
WorkloadResult  74: 268435456 op, 207221200.00 ns, 0.7720 ns/op
WorkloadResult  75: 268435456 op, 183525200.00 ns, 0.6837 ns/op
WorkloadResult  76: 268435456 op, 194250600.00 ns, 0.7236 ns/op
WorkloadResult  77: 268435456 op, 217872900.00 ns, 0.8116 ns/op
WorkloadResult  78: 268435456 op, 174759200.00 ns, 0.6510 ns/op
WorkloadResult  79: 268435456 op, 190938400.00 ns, 0.7113 ns/op
WorkloadResult  80: 268435456 op, 184964000.00 ns, 0.6890 ns/op
WorkloadResult  81: 268435456 op, 188007100.00 ns, 0.7004 ns/op
WorkloadResult  82: 268435456 op, 243862600.00 ns, 0.9085 ns/op
WorkloadResult  83: 268435456 op, 388509200.00 ns, 1.4473 ns/op
WorkloadResult  84: 268435456 op, 514557100.00 ns, 1.9169 ns/op
WorkloadResult  85: 268435456 op, 493299600.00 ns, 1.8377 ns/op
WorkloadResult  86: 268435456 op, 496531700.00 ns, 1.8497 ns/op
WorkloadResult  87: 268435456 op, 713732100.00 ns, 2.6589 ns/op
WorkloadResult  88: 268435456 op, 830064600.00 ns, 3.0922 ns/op
WorkloadResult  89: 268435456 op, 770699300.00 ns, 2.8711 ns/op
WorkloadResult  90: 268435456 op, 800242200.00 ns, 2.9811 ns/op
WorkloadResult  91: 268435456 op, 828015700.00 ns, 3.0846 ns/op
WorkloadResult  92: 268435456 op, 838153900.00 ns, 3.1224 ns/op
WorkloadResult  93: 268435456 op, 800083900.00 ns, 2.9805 ns/op
WorkloadResult  94: 268435456 op, 528227300.00 ns, 1.9678 ns/op
WorkloadResult  95: 268435456 op, 509856100.00 ns, 1.8994 ns/op
WorkloadResult  96: 268435456 op, 515916900.00 ns, 1.9219 ns/op
WorkloadResult  97: 268435456 op, 508090000.00 ns, 1.8928 ns/op
WorkloadResult  98: 268435456 op, 192352400.00 ns, 0.7166 ns/op
WorkloadResult  99: 268435456 op, 179776800.00 ns, 0.6697 ns/op
WorkloadResult  100: 268435456 op, 218791600.00 ns, 0.8151 ns/op

// AfterAll
// Benchmark Process 7072 has exited with code 0.

Mean = 1.430 ns, StdErr = 0.073 ns (5.10%), N = 100, StdDev = 0.729 ns
Min = 0.595 ns, Q1 = 0.859 ns, Median = 1.120 ns, Q3 = 1.851 ns, Max = 3.122 ns
IQR = 0.992 ns, LowerFence = -0.629 ns, UpperFence = 3.339 ns
ConfidenceInterval = [1.183 ns; 1.677 ns] (CI 99.9%), Margin = 0.247 ns (17.29% of Mean)
Skewness = 0.93, Kurtosis = 2.73, MValue = 3.63

// ** Remained 2 (66,7 %) benchmark(s) to run. Estimated finish 2024-11-29 13:47 (0h 3m from now) **
Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: Alto rendimiento)
// **************************
// Benchmark: RNEntero.PrimoAsync: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: D:\Aplicaciones 2024\ProgramacionIV\Tarea4\Proyecto1.consulaEvaluacionRendimiento\Proyecto1.consulaEvaluacionRendimiento\bin\Release\f927fa1a-9e6b-402a-87ee-d07f55cabbab.exe --anonymousPipes 1660 1624 --benchmarkName Preyecto1.RN.RNEntero.PrimoAsync --job Default --benchmarkId 1 in 
// BeforeAnythingElse

